id,focus,signal,slack,drag,confidence,score,lane,kind,invariant
g001,feature drift,59,64,21,51,242,ship,baseline,monotonic-signal
g002,window width,51,41,36,87,245,ship,edge,drag-penalty
g003,metric stability,51,67,24,41,203,ship,recovery,confidence-floor
g004,explainability,54,12,41,91,220,ship,negative,lane-boundary
g005,feature drift,59,57,30,35,185,watch,baseline,monotonic-signal
g006,window width,109,12,26,54,286,ship,edge,drag-penalty
g007,metric stability,94,27,25,25,215,ship,recovery,confidence-floor
g008,explainability,46,72,5,101,356,ship,negative,lane-boundary
g009,feature drift,69,62,39,58,238,ship,baseline,monotonic-signal
g010,window width,84,25,15,84,331,ship,edge,drag-penalty
g011,metric stability,51,44,5,101,338,ship,recovery,confidence-floor
g012,explainability,38,56,22,28,144,watch,negative,lane-boundary
g013,feature drift,35,29,13,39,151,watch,baseline,monotonic-signal
g014,window width,81,53,29,92,341,ship,edge,drag-penalty
g015,metric stability,108,33,39,37,245,ship,recovery,confidence-floor
g016,explainability,37,25,24,57,165,watch,negative,lane-boundary
g017,feature drift,49,59,39,72,223,ship,baseline,monotonic-signal
g018,window width,58,8,27,41,152,watch,edge,drag-penalty
g019,metric stability,110,20,44,73,298,ship,recovery,confidence-floor
g020,explainability,96,29,12,50,297,ship,negative,lane-boundary
g021,feature drift,48,36,39,86,226,ship,baseline,monotonic-signal
g022,window width,116,42,12,40,330,ship,edge,drag-penalty
g023,metric stability,65,47,21,90,315,ship,recovery,confidence-floor
g024,explainability,87,17,6,34,247,ship,negative,lane-boundary
g025,feature drift,58,59,21,53,239,ship,baseline,monotonic-signal
g026,window width,91,63,9,24,275,ship,edge,drag-penalty
g027,metric stability,111,33,26,100,403,ship,recovery,confidence-floor
g028,explainability,80,20,15,57,264,ship,negative,lane-boundary
g029,feature drift,68,51,11,83,331,ship,baseline,monotonic-signal
g030,window width,110,69,10,100,469,ship,edge,drag-penalty
g031,metric stability,90,46,32,27,216,ship,recovery,confidence-floor
g032,explainability,100,72,24,38,300,ship,negative,lane-boundary
g033,feature drift,92,17,42,91,299,ship,baseline,monotonic-signal
g034,window width,92,62,32,36,254,ship,edge,drag-penalty
g035,metric stability,95,17,7,56,305,ship,recovery,confidence-floor
g036,explainability,100,32,40,71,294,ship,negative,lane-boundary
g037,feature drift,62,77,14,40,253,ship,baseline,monotonic-signal
g038,window width,47,67,24,72,257,ship,edge,drag-penalty
g039,metric stability,87,30,9,49,284,ship,recovery,confidence-floor
g040,explainability,110,49,24,85,391,ship,negative,lane-boundary
g041,feature drift,37,61,12,39,189,ship,baseline,monotonic-signal
g042,window width,92,34,29,89,338,ship,edge,drag-penalty
g043,metric stability,79,58,39,33,204,ship,recovery,confidence-floor
g044,explainability,76,38,24,52,246,ship,negative,lane-boundary
g045,feature drift,34,30,39,23,66,hold,baseline,monotonic-signal
g046,window width,61,64,6,99,372,ship,edge,drag-penalty
g047,metric stability,78,13,33,56,215,ship,recovery,confidence-floor
g048,explainability,90,25,6,82,357,ship,negative,lane-boundary
g049,feature drift,99,34,36,99,358,ship,baseline,monotonic-signal
g050,window width,63,41,11,26,197,ship,edge,drag-penalty
g051,metric stability,49,47,42,37,135,watch,recovery,confidence-floor
g052,explainability,89,52,38,90,334,ship,negative,lane-boundary
g053,feature drift,69,22,37,35,156,watch,baseline,monotonic-signal
g054,window width,106,64,17,55,352,ship,edge,drag-penalty
g055,metric stability,40,68,9,70,270,ship,recovery,confidence-floor
g056,explainability,99,38,27,39,260,ship,negative,lane-boundary
g057,feature drift,44,25,17,71,221,ship,baseline,monotonic-signal
g058,window width,64,56,34,48,212,ship,edge,drag-penalty
g059,metric stability,33,74,25,84,258,ship,recovery,confidence-floor
g060,explainability,109,51,41,38,263,ship,negative,lane-boundary
g061,feature drift,63,77,9,88,361,ship,baseline,monotonic-signal
g062,window width,43,22,36,32,100,hold,edge,drag-penalty
g063,metric stability,53,67,9,51,257,ship,recovery,confidence-floor
g064,explainability,45,22,39,22,78,hold,negative,lane-boundary
g065,feature drift,45,37,14,98,295,ship,baseline,monotonic-signal
g066,window width,48,12,24,55,170,watch,edge,drag-penalty
g067,metric stability,53,72,9,81,322,ship,recovery,confidence-floor
g068,explainability,103,35,24,98,389,ship,negative,lane-boundary
g069,feature drift,88,54,33,25,214,ship,baseline,monotonic-signal
g070,window width,40,66,18,36,182,watch,edge,drag-penalty
g071,metric stability,63,39,33,89,277,ship,recovery,confidence-floor
g072,explainability,78,63,21,34,245,ship,negative,lane-boundary
g073,feature drift,45,43,38,54,165,watch,baseline,monotonic-signal
g074,window width,32,35,27,69,183,watch,edge,drag-penalty
g075,metric stability,117,69,23,38,333,ship,recovery,confidence-floor
g076,explainability,75,18,22,70,264,ship,negative,lane-boundary
g077,feature drift,102,30,44,47,240,ship,baseline,monotonic-signal
g078,window width,31,39,36,83,195,ship,edge,drag-penalty
g079,metric stability,43,46,12,37,182,watch,recovery,confidence-floor
g080,explainability,52,52,44,87,242,ship,negative,lane-boundary
g081,feature drift,104,57,19,31,289,ship,baseline,monotonic-signal
g082,window width,90,27,10,50,287,ship,edge,drag-penalty
g083,metric stability,42,69,26,21,143,watch,recovery,confidence-floor
g084,explainability,110,73,36,97,415,ship,negative,lane-boundary
g085,feature drift,59,43,21,54,227,ship,baseline,monotonic-signal
g086,window width,81,30,36,80,280,ship,edge,drag-penalty
